ID,Row,UID,Gen,Geno,F1Num,Scale,Photo,biomass,max_width,width_0,width_10,width_20,width_30,width_40,width_50,width_60,width_70,width_80,width_90,width_100,length,length_width_ratio,shoulder_top,shoulder_bottom,tip_angle_top,tip_angle_bottom,above_tipangle_top,above_tipangle_bottom,created,modified,type
3155,1230,1518-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,2787.8971,59.5515,16.1,49.04,56.44,58.59,58.37,55.69,50.22,42.17,32.51,18.88,0.32,63.0924,1.06,82.0092,58.4875,55.7388971,51.69422913,1.6119,22.4855,10/22/24 9:31,10/22/24 11:18,binary
3156,1230,1519-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,5260.6223,68.7609,13.58,64.65,68.34,67.6,62.13,55.7,49.18,43.38,36.64,23.69,0.21,105.5106,1.53,89.9244,58.6116,39.94617395,47.07003065,29.7493,14.3923,10/22/24 9:31,10/22/24 11:18,binary
3157,1231,1520-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,9735.7422,90.9792,14.95,83.61,90.35,88.87,81.19,72.24,61.81,50.02,39.07,20.43,0.32,155.3175,1.71,159.8681,166.4101,41.9335145,23.78203042,41.1368,21.8546,10/22/24 9:31,10/22/24 11:18,binary
3158,1231,1521-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,3770.618,60.0692,12.83,49.65,56.81,59.54,58.91,55.12,48.18,40.29,32.3,20.09,1.05,85.212,1.42,92.2548,114.9312,40.23635831,48.31778117,23.6835,25.2439,10/22/24 9:31,10/22/24 11:18,binary
3159,1231,1522-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,1947.4577,44.4465,19.6,41.13,44.02,44.23,42.73,40.06,35.45,29.99,23.03,13.39,0.21,58.5837,1.32,30.2934,28.0681,32.47119229,54.8544545,0.0229,26.4164,10/22/24 9:31,10/22/24 11:18,binary
3160,1231,1523-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,6274.1422,63.4032,15.32,54.41,62.23,61.8,58.8,54.84,51.52,46.91,36.2,23.13,0.64,132.4827,2.09,148.7942,148.7483,42.58897025,28.61045967,26.5196,40.72,10/22/24 9:31,10/22/24 11:18,binary
3161,1231,1524-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,10579.7472,94.7852,10.63,81.64,91.73,94.68,89.74,80.48,71.85,67.22,58.81,39.13,0.95,149.0684,1.57,243.0101,248.3554,54.56439297,37.78750925,92.0224,35.2596,10/22/24 9:31,10/22/24 11:18,binary
3162,1231,1525-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,5502.413,71.9712,16.07,66.62,71.76,68.87,63.83,58.8,51.94,45.2,37.48,24.42,0.11,106.029,1.47,89.7445,82.9196,48.72405797,38.57125225,20.165,60.9538,10/22/24 9:31,10/22/24 11:18,binary
3163,1231,1526-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,5011.2332,58.5964,12.52,49.23,54.49,58.18,56.7,50.92,43.87,37.24,31.35,21.04,0.11,117.5084,2.01,118.0964,99.8358,49.42128942,18.24268183,93.5165,0.0221,10/22/24 9:31,10/22/24 11:18,binary
3164,1231,1527-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,2683.0665,50.0157,20.67,44.02,49.91,48.84,44.66,38.98,32.67,27.31,21.31,14.89,0.64,78.7185,1.57,68.0769,58.5106,28.47420361,41.39153115,36.1318,1.4912,10/22/24 9:31,10/22/24 11:18,binary
3165,1231,1528-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,4879.5638,63.13,16.37,53.5,61.85,62.49,58.96,51.57,46.44,40.45,32.74,22.36,0.11,108.07,1.71,124.9086,122.2982,54.4862054,16.82894583,6.9037,61.6758,10/22/24 9:31,10/22/24 11:18,binary
3166,1231,1529-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,6858.4328,70.5892,7.68,64.91,69.43,69.22,66.91,63.65,61.44,56.39,45.66,32.19,1.79,122.6632,1.74,106.6973,129.5397,46.49174044,42.6074176,114.3225,15.195,10/22/24 9:31,10/22/24 11:18,binary
3167,1231,1530-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,5634.6349,57.96,10.39,47.56,55.34,57.33,55.96,51.87,48.2,44.62,31.29,14.8,0.73,131.355,2.27,150.2597,151.8694,17.48442732,37.95423088,92.5659,2.0176,10/22/24 9:31,10/22/24 11:18,binary
3168,1231,1531-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,3772.0235,61.6472,12.1,50.92,59.02,61.33,59.75,53.97,46.18,37.98,29.46,17.36,0.32,86.79,1.41,113.1051,117.2885,50.99889553,28.9439234,21.7689,3.7739,10/22/24 9:31,10/22/24 11:18,binary
3169,1231,1532-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,8302.6269,95.6403,14.67,76.68,91.36,95.53,92.75,84.5,71.54,56.98,42.41,26.67,0.43,124.236,1.3,310.3893,211.3538,54.31610654,22.48850305,78.6641,1.8697,10/22/24 9:31,10/22/24 11:18,binary
3170,1231,1533-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,2652.0272,48.8592,12.43,43.91,48.02,47.81,44.54,39.8,34.22,28.75,22.74,15.69,0.63,76.7637,1.57,65.1536,48.6213,35.67640822,42.17603971,36.2359,2.3174,10/22/24 9:31,10/22/24 11:18,binary
3171,1231,1534-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,4249.9008,59.7104,16.62,52.74,58.21,59.17,54.99,49.53,44.81,39.13,31.41,14.79,0.21,99.5888,1.67,98.1403,96.474,28.52957156,46.85959934,3.3326,9.5957,10/22/24 9:31,10/22/24 11:18,binary
3172,1231,1535-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,2880.9519,55.1772,13.27,50.33,54.65,54.65,52.54,47.7,41.91,35.17,27.38,16.74,0.21,71.3934,1.29,53.1452,52.6241,47.29061004,44.19307054,3.3597,25.8463,10/22/24 9:31,10/22/24 11:18,binary
3173,1231,1536-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,4577.2901,63.5103,17.03,54.73,60.3,62.65,63.4,61.37,56.76,49.59,38.88,23.45,0.21,92.2131,1.45,101.5361,60.7244,37.78865155,55.39432445,0.195,71.3115,10/22/24 9:31,10/22/24 11:18,binary
3174,1231,1537-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,7308.4523,94.5313,18.46,75.86,88.09,93.99,92.28,84.87,72.75,59.77,43.67,23.82,0.11,109.9825,1.16,227.1227,205.4777,42.25629502,48.13410325,14.4031,28.8868,10/22/24 9:31,10/22/24 11:18,binary
3175,1231,1538-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,4342.5839,74.6577,12.32,56.86,68.55,73.29,74.45,72.03,66.65,57.39,44.12,27.06,1.26,76.869,1.03,154.7454,109.1068,58.10432614,53.13010235,18.7389,30.6475,10/22/24 9:31,10/22/24 11:18,binary
3176,1231,1539-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,949,1,3675.0323,58.1808,12.02,49.96,56.39,56.71,54.49,49.22,44.16,40.79,33.2,21.4,0.11,86.0064,1.48,78.8195,88.0068,49.4295593,42.72755027,8.3097,36.4269,10/22/24 9:31,10/22/24 11:18,binary
3177,1231,1540-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,2174.9686,41.1648,11.26,33.66,39.66,40.84,38.06,33.55,28.94,23.48,16.83,11.47,0.21,77.6128,1.89,80.5233,61.4354,38.11357267,18.5829996,35.912,4.2635,10/22/24 9:31,10/22/24 11:18,binary
3178,1231,1541-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,5426.9274,82.8356,17.06,63.52,75.54,81.87,81.98,77.04,66.96,53.44,38.52,22.32,1.5,92.7072,1.12,210.5781,147.9573,44.15747574,46.61353893,12.0199,16.0035,10/22/24 9:31,10/22/24 11:18,binary
3179,1231,1542-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,949,1,2419.9083,51.4352,8.54,45.85,50.59,51.01,48.17,44.06,39.31,34.15,26.88,14.76,0.32,64.6102,1.26,63.1667,40.3929,57.1886332,31.47683935,34.8161,0.0111,10/22/24 9:31,10/22/24 11:18,binary
3180,1231,1543-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,839.7997,32.8644,18.69,28.68,31.04,31.9,31.04,28.78,25.13,19.76,13.32,7.73,1.4,36.3012,1.1,21.3739,19.2861,29.85901616,44.46454101,1.834,5.3521,10/22/24 9:31,10/22/24 11:18,binary
3181,1231,1544-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,1895.311,44.4636,20.3,40.17,43.93,44.03,41.67,37.48,32.11,26.1,18.26,11.28,0.43,60.681,1.36,38.3646,31.4438,34.12854707,40.91438322,11.5232,1.4188,10/22/24 9:31,10/22/24 11:18,binary
3182,1231,1545-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,950,1,6659.2962,69.6033,11.48,58.23,67.81,69.18,68.66,66.02,61.28,55.28,45.59,24.64,0.42,124.0434,1.78,184.8606,185.8475,49.99374399,37.06444963,15.479,15.7451,10/22/24 9:31,10/22/24 11:18,binary
3183,1231,1546-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,4725.9546,55.182,9.18,40.7,50.18,54.16,52.63,49.78,47.02,46.82,40.49,26.01,0.2,110.67,2.01,164.9762,179.906,44.66881421,45.16417084,109.0235,1.4358,10/22/24 9:31,10/22/24 11:18,binary
3184,1231,1547-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,3338.4278,56.2239,12.15,47.01,53.5,56.01,54.34,50.15,44.81,40.31,34.55,25.97,2.09,78.2109,1.39,88.5737,93.7478,55.56101069,47.50936474,25.5417,28.6111,10/22/24 9:31,10/22/24 11:18,binary
3185,1231,1548-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,4583.7644,67.3458,15.73,50.67,62.42,66.4,66.82,63.57,57.8,50.04,39.97,26.12,0.1,91.3679,1.36,154.4083,157.3023,51.69928316,48.29814299,36.3132,18.4537,10/22/24 9:31,10/22/24 11:18,binary
3186,1231,1549-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,4509.5753,66.2968,11.01,47.73,62,65.46,64.2,60,51.51,42.59,35.35,23.92,0.1,97.0325,1.46,206.5673,198.0612,44.80577776,45.76389846,30.239,22.063,10/22/24 9:31,10/22/24 11:18,binary
3187,1231,1550-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,5703.3896,78.234,14.38,57.02,72.42,77.93,77.52,72.93,66.81,59.87,49.88,31.42,0.2,98.226,1.26,213.0947,240.1659,46.27303002,60.02455343,9.5197,19.6115,10/22/24 9:31,10/22/24 11:18,binary
3188,1232,1551-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,5717.6222,58.752,14.69,51.82,58.55,56.61,54.26,51.31,47.53,43.15,36.11,24.48,0.61,129.132,2.2,141.2863,157.1836,26.677838,45.4202549,0.1353,115.9422,10/22/24 9:31,10/22/24 11:18,binary
3189,1232,1552-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,2106.1235,50.0373,12.9,36.19,44.9,48.88,49.72,47.83,42.8,34.41,23.18,11.64,0.21,59.793,1.19,78.3155,81.9139,53.72613578,28.30075577,23.1744,0.3081,10/22/24 9:31,10/22/24 11:18,binary
3190,1232,1553-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,5863.0433,75.0368,20.65,45.48,64.03,72,74.72,72.94,66.02,56.49,45.48,31.44,0.31,107.2104,1.43,245.6137,257.5413,52.27500496,46.52979072,65.2173,24.0309,10/22/24 9:31,10/22/24 11:18,binary
3191,1232,1554-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,1112.5714,38.1836,15,31.37,36.3,37.76,37.76,35.88,31.99,25.6,16.36,9.23,1.05,40.5963,1.06,31.2954,33.1441,39.44005274,42.08916217,1.0344,8.9903,10/22/24 9:31,10/22/24 11:18,binary
3192,1232,1555-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,1784.9164,45.4217,14.37,37.66,43.53,45.11,43.74,39.23,32.62,24.55,17.1,10.18,0.21,57.695,1.27,53.5565,40.1866,46.58235392,27.08355086,5.8541,5.601,10/22/24 9:31,10/22/24 11:18,binary
3193,1232,1556-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,2976.9091,58.164,11.84,44.02,53.55,57.85,57.54,55.02,50.41,43.6,32.8,18.03,2.62,69.5872,1.2,118.3532,105.1406,41.8675348,52.86907555,11.9495,5.0961,10/22/24 9:31,10/22/24 11:18,binary
3194,1232,1557-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,5811.0798,70.4961,16.85,60.52,67.06,69.75,70.28,67.81,62.56,55.47,46.68,32.62,0.21,104.1883,1.48,114.1312,118.2069,56.36671717,45,58.4184,14.1383,10/22/24 9:31,10/22/24 11:18,binary
3195,1232,1558-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,1074.2858,35.496,19.89,29.27,33.35,35.39,33.86,31.62,28.05,23.05,16.93,10.61,0.1,42.432,1.2,22.5767,32.9287,53.63713142,34.47221388,2.5282,8.7602,10/22/24 9:31,10/22/24 11:18,binary
3196,1232,1559-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,1536.0629,33.1899,22.2,31.2,33.09,31.93,29.94,26.59,23.14,18.95,14.76,9.32,1.47,65.4375,1.97,24.2153,15.2483,15.10957512,34.9920202,16.0814,1.1839,10/22/24 9:31,10/22/24 11:18,binary
3197,1232,1560-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,3117.1059,54.2333,12.17,45.74,53.18,51.4,48.36,41.86,40.6,36.4,27.8,14.06,0.52,82.9759,1.53,115.311,53.5125,47.37695081,31.88356387,0.7703,7.2406,10/22/24 9:31,10/22/24 11:18,binary
3198,1232,1561-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,8045.1537,82.3728,12.89,64.56,78.6,82.27,79.02,71.47,64.45,56.91,47.26,30.71,0.31,134.4584,1.63,258.4749,298.5739,34.3302172,50.76035064,2.7128,111.2692,10/22/24 9:31,10/22/24 11:18,binary
3199,1232,1562-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,12389.4094,96.835,11.45,73.83,89.24,94.48,95.34,89.24,82.18,77.04,67.52,47.19,0.75,166.492,1.72,423.0863,381.9615,51.22767072,45.2291819,119.1154,86.4056,10/22/24 9:31,10/22/24 11:18,binary
3200,1232,1563-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,5629.3874,74.6888,8.6,57.59,66.09,73.53,74.58,71.86,66.82,58.85,44.58,19.72,0.31,101.0187,1.35,160.5155,195.5633,50.67741666,44.62552311,15.2516,20.7756,10/22/24 9:31,10/22/24 11:18,binary
3201,1232,1564-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,7506.3492,82.74,6.51,63.31,75.91,81.9,81.38,76.44,70.24,63.84,54.7,39.69,3.25,118.965,1.44,265.8127,249.7493,55.25921065,45.47091361,57.4623,56.2165,10/22/24 9:31,10/22/24 11:18,binary
3202,1232,1565-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,9911.4248,81.6392,16.98,66.55,77.55,81.43,78.91,72.21,65.29,57.74,44.85,23.48,0.52,166.108,2.03,325.2408,233.9497,35.62293931,33.00800713,95.5964,4.4921,10/22/24 9:31,10/22/24 11:18,binary
3203,1232,1566-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,979,1,2096.5261,51.4584,14.91,29.51,43.39,49.93,51.36,49.93,45.74,38.9,30.43,19.81,1.02,56.4613,1.1,107.0795,105.7452,55.69934337,53.51723011,8.6418,17.9925,10/22/24 9:31,10/22/24 11:18,binary
3204,1232,1567-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,10748.3706,95.2119,21.1,68.54,89,94.46,95.1,91.36,83.32,74.76,65.55,49.37,0.21,144.7992,1.52,435.1988,366.514,33.87331566,62.56027205,83.8831,208.0274,10/22/24 9:31,10/22/24 11:18,binary
3205,1232,1568-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,6757.6998,73.9888,11.63,51.77,67.07,73.57,72.94,68.12,61.41,54.29,47.26,33.54,0.31,123.14,1.66,275.9489,256.6077,51.69422913,41.78451601,46.1288,60.8241,10/22/24 9:31,10/22/24 11:18,binary
3206,1232,1569-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,4659.7031,65.9821,27.69,57.69,64.62,65.77,64.51,61.16,56.65,51.61,44.58,32.41,1.89,88.8503,1.35,111.4926,85.094,58.50783888,47.41950922,46.3709,38.8662,10/22/24 9:31,10/22/24 11:18,binary
3207,1232,1570-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,1438.1522,40.7672,12.79,35.53,39.72,40.66,39.2,36.16,31.86,25.89,18.55,12.05,1.05,48.8368,1.2,33.026,39.5389,57.77873319,14.93141718,20.4614,0.022,10/22/24 9:31,10/22/24 11:18,binary
3208,1232,1571-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,979,1,3546.5823,56.8697,10.92,39.51,52.79,56.77,56.26,53.7,48.8,43.39,35.94,23.28,0.51,84.5388,1.49,157.6275,183.5009,42.51044708,53.44036528,18.201,20.1608,10/22/24 9:31,10/22/24 11:18,binary
3209,1232,1572-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,4139.5643,63.75,15.2,39.37,54.77,61.61,63.75,61.4,55.69,47.02,37.94,25.3,0.2,90.678,1.42,212.7618,178.3454,36.99879682,57.39540683,2.6738,43.8945,10/22/24 9:31,10/22/24 11:18,binary
3210,1233,1573-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,3362.3127,57.834,20.5,40.39,52.22,56.51,57.43,54.57,47.43,38.66,28.36,14.99,0.71,82.926,1.43,146.0305,123.2042,43.87669729,37.01067323,33.3864,0.0208,10/22/24 9:31,10/22/24 11:18,binary
3211,1233,1574-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,3634.2834,52.45,12.48,43.22,49.62,52.14,50.98,47.41,42.69,37.13,31.57,23.18,0.31,91.7875,1.75,95.5918,91.9825,41.30161563,46.78372115,34.3325,35.774,10/22/24 9:31,10/22/24 11:18,binary
3212,1233,1575-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,981,1,5280.263,66.8464,19.67,49.63,61.65,64.91,66.64,64.3,59.51,54.01,45.86,32.4,1.22,102.919,1.54,176.023,201.5459,47.69428429,53.00240023,41.4618,23.3216,10/22/24 9:31,10/22/24 11:18,binary
3213,1233,1576-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,5593.0802,59.736,10.06,49.15,57.95,58.58,55.02,50.09,44.75,41.92,41.92,35,0.52,121.9872,2.04,152.181,138.4961,54.31610654,33.0455172,79.7479,82.3728,10/22/24 9:31,10/22/24 11:18,binary
3214,1233,1577-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,5951.0833,71.5784,18.13,51.04,64.87,70.64,69.38,65.5,60.99,56.38,46.95,30.29,0.42,110.9832,1.55,276.3003,206.0308,49.80219009,48.93976921,47.3479,47.5126,10/22/24 9:31,10/22/24 11:18,binary
3215,1233,1578-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,2052.1371,49.1512,10.79,34.9,44.33,48.1,48.84,47.47,43.6,36.47,26.62,11.74,0.1,57.9544,1.18,71.5984,80.0993,33.38851358,59.09359658,0.1867,5.4805,10/22/24 9:31,10/22/24 11:18,binary
3216,1233,1579-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,4158.2606,57.2709,7.75,46.17,52.98,54.34,49.63,44.81,41.57,39.47,34.24,22.41,2.72,102.7107,1.79,142.7922,115.7816,32.23443422,46.42320485,18.9863,16.2897,10/22/24 9:31,10/22/24 11:18,binary
3217,1233,1580-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,7642.4638,88.2,9.24,70.35,80.11,86.52,87.88,84.42,75.81,66.67,56.8,42.42,0.63,112.35,1.27,193.9849,201.8347,55.41311046,50.16694892,60.1634,43.3834,10/22/24 9:31,10/22/24 11:18,binary
3218,1233,1581-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,4046.3861,63.444,15.1,52.63,61,63.44,62.12,57.63,51,42.53,32.64,21.73,0.41,87.006,1.37,111.7598,115.4636,51.00900596,38.19441956,40.9293,7.5013,10/22/24 9:31,10/22/24 11:18,binary
3219,1233,1582-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,7249.4308,69.8634,13.01,50.77,62.42,67.77,69.55,66.09,62.42,58.22,50.25,32.41,0.42,133.7475,1.91,189.8522,237.8517,42.51044708,49.51737094,66.6953,21.4138,10/22/24 9:31,10/22/24 11:18,binary
3220,1233,1583-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,979,1,1862.4876,38.5938,17.36,31.45,36.86,38.08,36.55,33.59,29.4,25.01,19.6,11.95,0.1,67.5902,1.75,52.6328,54.4363,31.51693997,43.33166255,1.1571,18.7535,10/22/24 9:31,10/22/24 11:18,binary
3221,1233,1584-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,3919.6268,58.8414,19.16,40.52,52.14,56.64,55.81,52.04,47.01,40.73,32.46,20.94,1.05,94.6488,1.61,172.9818,135.1845,40.7636052,44.60211904,38.9483,4.0779,10/22/24 9:31,10/22/24 11:18,binary
3222,1233,1585-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,8744.6735,90.6066,12,74.97,85.79,89.32,89.32,84.07,75.83,66.29,55.91,38.02,0.21,126.8064,1.4,203.0377,210.4132,53.45502768,48.1480961,64.2458,27.9075,10/22/24 9:31,10/22/24 11:18,binary
3224,1233,1587-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,2135.0863,51.7218,6.49,44.71,49.31,51.2,51.62,49.73,45.65,39.05,29.84,16.23,1.47,54.1299,1.05,60.9163,48.7484,56.41583952,51.93838581,5.218,7.1254,10/22/24 9:31,10/22/24 11:18,binary
3225,1233,1588-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,929,1,2373.3713,45.0844,17.43,39.81,43.69,43.26,39.49,34.22,29.7,25.07,18.61,9.36,0.22,79.1936,1.76,53.8019,58.0625,26.17528998,33.1261509,3.5312,10.64,10/22/24 9:31,10/22/24 11:18,binary
3226,1233,1589-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,929,1,2076.4018,45.73,21.52,37.66,43.15,43.04,39.38,34.65,28.41,23.13,17.22,9.58,0.43,71.4464,1.56,70.0918,49.2055,27.84757826,31.90810694,25.2395,0.0116,10/22/24 9:31,10/22/24 11:18,binary
3227,1233,1590-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,4146.0049,66.5892,7.12,55.49,64.18,66.28,63.13,56.43,49.21,42.3,34.34,24.4,0.1,87.1104,1.31,133.2004,114.3456,53.38703238,39.07763698,6.8403,68.0307,10/22/24 9:31,10/22/24 11:18,binary
3228,1233,1591-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,2112.4948,44.7923,11.43,36.82,42.59,44.27,42.9,39.86,35.14,29.58,22.97,14.16,0.63,65.5625,1.46,56.5826,57.716,44.12754288,37.59627115,5.7221,1.6616,10/22/24 9:31,10/22/24 11:18,binary
3229,1233,1592-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,937,1,11256.3887,101.365,8.11,95.07,101.15,97.31,87.07,78.96,72.02,63.27,47.8,26.35,0.11,158.5562,1.56,213.1365,171.8321,30.28636444,44.02068035,47.5547,66.7155,10/22/24 9:31,10/22/24 11:18,binary
3230,1233,1593-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,8554.6585,83.674,9.95,68.48,82.07,81.11,71.69,62.81,55.96,48.58,37.02,26.75,0.43,152.261,1.82,266.9792,278.703,27.7585406,37.97922085,64.9158,70.9037,10/22/24 9:31,10/22/24 11:18,binary
3231,1233,1594-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,2088.6973,47.25,7.56,41.48,45.57,47.14,45.78,42.63,38.01,32.23,25.09,16.8,0.63,59.01,1.25,47.2642,37.8819,50.9644871,45.31654805,24.707,3.3847,10/22/24 9:31,10/22/24 11:18,binary
3232,1233,1595-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,7823.1637,81.7173,12.21,68.87,78.29,80.43,78.61,74.86,67.58,55.69,45.52,33.42,0.32,128.1987,1.57,230.6241,165.128,51.4563513,34.91183022,66.3678,72.9862,10/22/24 9:31,10/22/24 11:18,binary
3233,1233,1596-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,930,2,6541.2189,90.1925,20.86,67.4,76.33,80.52,78.69,73.53,66,58.27,49.56,35.37,0.21,106.64,1.18,233.8869,167.1612,53.64280258,51.09277166,45.4045,64.2412,10/22/24 9:31,10/22/24 11:18,binary
3234,1233,1597-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,931,1,6799.4642,71.421,23.95,62.18,70.45,70.24,65.62,60.04,54.45,46.93,33.83,22.12,0.11,132.8538,1.86,179.4463,134.4492,17.38697218,43.96908181,58.2044,43.7398,10/22/24 9:31,10/22/24 11:18,binary
3235,1233,1598-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,2922.6392,49.9552,11.15,44.27,48.24,48.45,46.2,42.34,37.63,33.02,27.66,19.83,0.11,79.7568,1.6,73.7202,54.1496,44.75824709,43.26429541,29.0973,22.4551,10/22/24 9:31,10/22/24 11:18,binary
3236,1233,1599-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,1569.8428,40.3072,12.76,33.23,38.06,39.88,39.34,37.52,33.77,29.59,21.98,11.9,0.11,52.528,1.3,39.6239,32.4874,45.36493634,48.44738685,3.8383,0.4367,10/22/24 9:31,10/22/24 11:18,binary
3237,1233,1600-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,932,1,5207.6338,69.1012,18.46,60.73,67.6,68.78,65.99,59.87,52.79,45.92,37.13,21.35,0.21,102.6861,1.49,133.819,87.3398,46.81255269,41.63353934,38.7652,4.5593,10/22/24 9:31,10/22/24 11:18,binary
3238,1233,1601-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,937,1,12760.8792,93.7893,8,84.29,92.4,92.83,92.51,86.53,78.74,70.74,56.76,36.17,1.71,176.2684,1.88,282.0037,244.8093,42.74542503,34.43477142,69.9032,36.1356,10/22/24 9:31,10/22/24 11:18,binary
3239,1233,1602-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,2733.8283,53.3856,11.68,47.7,52.1,53.06,51.35,47.17,41.16,34.63,26.26,15.22,0.21,70.4304,1.32,66.7561,47.4843,33.69006753,47.6025622,0.023,25.2935,10/22/24 9:31,10/22/24 11:18,binary
3240,1233,1603-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,8525.4558,92.4169,5.77,68.81,81.61,88.85,87.8,82.45,73.95,57.28,45.11,31.89,0.1,132.0691,1.43,269.8513,284.1125,48.22452261,39.21170718,34.1234,88.9014,10/22/24 9:31,10/22/24 11:18,binary
3241,1233,1604-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,5023.8382,76.1169,6.81,64.39,72.66,75.91,74.97,70.78,63.45,53.4,42.19,27.54,1.47,88.2621,1.16,128.0482,128.4867,55.16685851,47.04540849,40.6036,7.4652,10/22/24 9:31,10/22/24 11:18,binary
